,show_id,title,keyword
4504,s7151,Junebug,"When a big-city art dealer travels to North Carolina to meet her new husband's small-town family, their trip gives rise to a multitude of problems. Comedies Dramas IndependentMovies AmyAdams EmbethDavidtz BenMcKenzie PhilMorrison Movie"
4505,s7152,Jupiter Ascending,"A young impoverished woman learns she's been predestined to change the fate of the universe after a genetically engineered hunter tracks her down. Action&Adventure Sci-Fi&Fantasy MilaKunis ChanningTatum SeanBean LanaWachowski,LillyWachowski Movie"
4506,s7153,Just Friends,"Years after high school, a once-portly nice guy comes home for the holidays and reunites with a former crush he still has feelings for. Comedies RomanticMovies AnnaFaris TyOlsson JulieHagerty RogerKumble Movie"
4507,s7154,"Justice, My Foot!",Slick lawyer Sung fears he's been cursed with bad karma and considers giving up his practice – until he's approached by a widow accused of murder. Action&Adventure Comedies InternationalMovies StephenChow AnitaMui CarrieNg JohnnieTo Movie
4508,s7155,Justin Bieber: Never Say Never,"Teen idol Justin Bieber provides personal snapshots from throughout his career, culminating with scenes from his triumphant 2010 concert tour. Documentaries Music&Musicals JustinBieber Ludacris UsherRaymond JonM.Chu Movie"
4509,s7157,K-19: The Widowmaker,"On board Russia's first nuclear ballistic submarine, Capt. Vostrikov must race against time to prevent a Chernobyl-like explosion. Action&Adventure Dramas HarrisonFord LiamNeeson PeterSarsgaard KathrynBigelow Movie"
4510,s7159,Kaabil,"The happy life of a young blind couple is shattered when the wife is raped and corrupt police won't help, sending the husband on a quest for revenge. Dramas InternationalMovies HrithikRoshan YamiGautam RonitRoy SanjayGupta Movie"
4511,s7160,Kaakan,"Star-crossed lovers from different social strata struggle to overcome differences in class and family expectation, as well as a long separation. Dramas InternationalMovies RomanticMovies JitendraJoshi UrmilaKanitkar AshutoshGaikwad KrantiRedkar Movie"
4512,s7161,Kaalia,"Jailed for robbing his brother’s unscrupulous employer, a simpleton has a transformation while in prison, emerging with a violent mission for revenge. Action&Adventure Dramas InternationalMovies AmitabhBachchan AshaParekh ParveenBabi TinnuAnand Movie"
4513,s7162,Kaaliyan,"An aggressive, wayward fisherman abandons his wife and daughters, who grow up to face the consequences of their father's mistakes. Dramas InternationalMovies TiniTom Meghanathan BalachandranChullikadu JijoPancode Movie"
4514,s7163,Kabali (Hindi Version),"In this Hindi version of the Tamil blockbuster, a Tamil gang leader in Kuala Lumpur seeks justice for crimes committed against him and his family. Action&Adventure Dramas InternationalMovies Rajnikanth WinstonChao RadhikaApte Pa.Ranjith Movie"
4515,s7164,Kacche Dhaagey,"While visiting India for her cousin's wedding, a Canadian girl develops strong feelings for a boy from a lower caste. Dramas InternationalMovies RomanticMovies YograjSingh NituPandher DeepMandian ButaSingh Movie"
4516,s7165,Kahlil Gibran's The Prophet,"A troubled young girl and her mother find solace on a journey with a subversive poet whose words captivate their hearts and imaginations. Children&FamilyMovies Dramas LiamNeeson SalmaHayek JohnKrasinski RogerAllers,GaëtanBrizzi,PaulBrizzi,JoanC.Gratz,MohammedSaeedHarib,TommMoore,NinaPaley,BillPlympton,JoannSfar,MichaelSocha Movie"
4517,s7166,Kajraare,"A popular singer on the run poses as a bartender and falls in love with a prostitute, but their love is threatened by a violent incident in his past. Dramas InternationalMovies Music&Musicals HimeshReshammiya SaraLoren AmritaSingh PoojaBhatt Movie"
4518,s7167,Kaleidoscope,A quiet ex-con's tenuous grip on reality starts to slip when his manipulative mother brings out a part of him he hoped to leave behind. Thrillers TobyJones AnneReid SineadMatthews RupertJones Movie
4519,s7168,Kalki,A scientist trying to solve one of the universe's greatest puzzles begins a romance with a much younger colleague that's haunted by a dark secret. Dramas IndependentMovies InternationalMovies KishoreKumarG. YasminPonnappa MithraboomiSaravanan DhilipKumar Movie
4520,s7170,Karzzzz,"When flashbacks reveal that he's the reincarnation of a man murdered by his wife, rock star Monty sets out to get revenge for the decades-old crime. InternationalMovies Music&Musicals RomanticMovies HimeshReshammiya UrmilaMatondkar ShwetaKumar SatishKaushik Movie"
4521,s7171,Kate & Leopold,A present-day woman takes responsibility for guiding a charming time-traveling 19th-century nobleman through the 21st century. Comedies RomanticMovies MegRyan HughJackman LievSchreiber JamesMangold Movie
4522,s7172,Katha,"Secretly in love with his neighbor, a mild-mannered clerk is heartbroken when his much bolder, more charming friend wins her heart instead. Comedies Dramas IndependentMovies FarooqShaikh NaseeruddinShah DeeptiNaval SaiParanjape Movie"
4523,s7173,Katt Williams: Live,"Outspoken comedian Katt Williams pokes fun at a variety of topics, including sex, relationships, parenthood and trying to make it as an entertainer. Stand-UpComedy KattWilliams AlphonsoJ.Wesson Movie"
4524,s7174,Kaviyude Osyath,"When a late poet leaves behind his property to a young man, the man's brother suspects the poet may have been more than just a family friend. Dramas InternationalMovies PrakashBare ArunKumar KulappulliLeela VineethAnil Movie"
4525,s7175,Kay Dyache Bola,"Wrongfully accused of murder, two students' last hope lies with their defense attorney, an inexperienced bumbler who's never even tried a case. Comedies Dramas InternationalMovies MakarandAnaspure AkshayPendse UmeshKamat ChandrakantKulkarni Movie"
4526,s7176,Ken Burns: The Civil War,"Ken Burns's documentary depicts the action of famous Civil War battles, and relates the stories of soldiers, generals and a beleaguered president. Docuseries SamWaterston JulieHarris JasonRobards KenBurns TV Show"
4527,s7179,Kevin Hart: Laugh at My Pain,"Sometimes edgy and always hilarious, comedian Kevin Hart shines in this theatrical version of his record-breaking 2011 live tour. Stand-UpComedy KevinHart LeslieSmall,TimStory Movie"
4528,s7180,Kevin Hart: Let Me Explain,"Philadelphia funnyman Kevin Hart takes the stage in front of a sold-out crowd at Madison Square Garden, part of his hit ""Let Me Explain"" world tour. Stand-UpComedy KevinHart LeslieSmall,TimStory Movie"
4529,s7181,Kevin Hart: Seriously Funny,"With his unique hip-hop style delivery, African American stand-up comedian Kevin Hart expounds on life at a sold-out concert performance. Stand-UpComedy KevinHart ShannonHartman Movie"
4530,s7182,Kevyn Aucoin: Beauty & the Beast in Me,Makeup artist Kevyn Aucoin worked with top supermodels in the 1980s and 1990s. Personal videos merged with interviews provide a peek into his life. Documentaries LGBTQMovies KevynAucoin CindyCrawford NaomiCampbell LoriKaye Movie
4531,s7184,Khalnayak,A prison guard goes undercover as a dancer to try and recapture an escaped criminal and restore her police inspector boyfriend's reputation. Action&Adventure Dramas InternationalMovies SanjayDutt MadhuriDixit JackieShroff SubhashGhai Movie
4532,s7187,Khosla Ka Ghosla,A cranky control freak must rely on his comically dysfunctional family to pull off a scam on a greedy land shark who's stolen his prized property. Comedies Dramas InternationalMovies AnupamKher BomanIrani ParvinDabas DibakarBanerjee Movie
4533,s7189,Khubsoorat,A strict matriarch's regimented household is upended by the arrival of a spunky relative who challenges the rules. ClassicMovies Comedies Dramas AshokKumar Rekha RakeshRoshan HrishikeshMukherjee Movie
4534,s7190,Khushi,"While playing matchmaker to a pair of their friends, two young university students begin developing feelings for each other. Comedies InternationalMovies Music&Musicals FardeenKhan KareenaKapoor AmrishPuri SuryaS.J.,SunilKumarAgrawal Movie"
4535,s7191,Kia and Cosmos,A 15-year-old girl with autism attempts to write a mystery novel based on her hunt for the killer of a neighborhood cat. Dramas IndependentMovies InternationalMovies RitwikaPal SwastikaMukherjee JoySengupta SudiptoRoy Movie
4536,s7192,Kickboxer: Retaliation,"Sloan's vow to never return to Thailand is cut short when he's kidnapped and taken to a Thai prison, where he's forced to fight a 400-pound brute. Action&Adventure AlainMoussi Jean-ClaudeVanDamme MikeTyson DimitriLogothetis Movie"
4537,s7193,Kickboxer: Vengeance,"After a skilled fighter falls in the ring, his younger brother emerges from the shadows to train and get revenge against a brutal champion. Action&Adventure AlainMoussi Jean-ClaudeVanDamme DaveBautista JohnStockwell Movie"
4538,s7194,Kicking and Screaming,"After graduating, four college roomies – petrified by the prospect of facing ""real life"" – reluctantly step into adulthood in this ensemble comedy. Comedies IndependentMovies RomanticMovies JoshHamilton Oliviad'Abo CarlosJacott NoahBaumbach Movie"
4539,s7195,Kid Kulafu,"Growing up in poverty and political turmoil, he found his way out in the ring. The early years of world-famous boxer Manny Pacquiao unfolds in this biopic. Dramas InternationalMovies SportsMovies RobertVillar AlessandradeRossi CesarMontano PaulSoriano Movie"
4540,s7196,Kidnapping Mr. Heineken,"When beer magnate Alfred ""Freddy"" Heineken is kidnapped in 1983, his abductors make the largest ransom demand in history. Action&Adventure Dramas InternationalMovies JimSturgess SamWorthington RyanKwanten DanielAlfredson Movie"
4541,s7198,Kill Bill: Vol. 1,"An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle. But she lives – and plots her vengeance. Action&Adventure UmaThurman LucyLiu VivicaA.Fox QuentinTarantino Movie"
4542,s7199,Kill Bill: Vol. 2,"The Bride has three left on her rampage list: Budd, Elle Driver and Bill himself. But when she arrives at Bill's house, she's in for a surprise. Action&Adventure UmaThurman DavidCarradine MichaelMadsen QuentinTarantino Movie"
4543,s7200,Kill Command,"On a remote island, elite soldiers discover their training exercise is actually an experimental death trap teeming with efficiently lethal robots. Action&Adventure IndependentMovies Sci-Fi&Fantasy VanessaKirby DavidAjala MikeNoble StevenGomez Movie"
4544,s7201,Kill Hitler! The Luck of the Devil,"From politicians to officers, many attempted to kill Hitler – and failed. This documentary delves into the details of how their plots unraveled. Documentaries InternationalMovies Jean-BaptisteMarcenac FrédéricTonolli Movie"
4545,s7202,Kill Ratio,"Posing as a telecom salesman at a business conference, a CIA agent fights to protect a fledgling Eastern European democracy from a military coup. Action&Adventure TomHopper AmyHuberman LacyMoore PaulTanter Movie"
4546,s7203,Kill the Irishman,"This true crime tale charts the rise and fall of mobster Danny Greene, who faced down the Mafia to gain control of organized crime in 1970s Cleveland. Action&Adventure Dramas IndependentMovies RayStevenson VincentD'Onofrio ValKilmer JonathanHensleigh Movie"
4547,s7204,Killer Klowns from Outer Space,"An alien band of killer clowns descends from the cosmos to harvest scores of small-town victims, cocooning their prey in cotton candy to eat later. Comedies CultMovies HorrorMovies GrantCramer SuzanneSnyder JohnAllenNelson StephenChiodo Movie"
4548,s7205,Killers,"After a whirlwind romance, Jen and Spencer settle into married life — until Spencer's secret past as a hit man shakes up their suburban bliss. Action&Adventure Comedies RomanticMovies KatherineHeigl AshtonKutcher TomSelleck RobertLuketic Movie"
4549,s7206,Kills on Wheels,"Two young men with disabilities befriend a hitman in a wheelchair and become his helpers, only to wind up in the crosshairs of a Serbian mobster. Action&Adventure Dramas InternationalMovies SzabolcsThuróczy ZoltánFenyvesi AdámFekete AttilaTill Movie"
4550,s7207,Kilo Two Bravo,"On patrol in Afghanistan, a British paratrooper unit unwittingly ventures into a dry riverbed that turns out to be littered with land mines. Dramas IndependentMovies Thrillers DavidElliot MarkStanley ScottKyle PaulKatis Movie"
4551,s7208,King Jack,"Already coping with a bully, a mercurial older brother and summer school, 15-year-old Jack is saddled with his young cousin for an eventful weekend. Dramas IndependentMovies CharliePlummer CoryNichols ChristianMadsen FelixThompson Movie"
